age,duration,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
33,71,1.1,93.994,-36.4,4.859,5191,1
39,389,-1.8,93.075,-47.1,1.453,5099.1,1
44,395,1.4,93.918,-42.7,4.962,5228.1,1
33,163,-1.8,92.843,-50,1.602,5099.1,1
58,281,1.1,93.994,-36.4,4.857,5191,1
32,588,1.1,93.994,-36.4,4.857,5191,1
33,232,1.1,93.994,-36.4,4.855,5191,1
32,956,1.4,94.465,-41.8,4.864,5228.1,1
54,174,-1.7,94.215,-40.3,0.876,4991.6,1
50,46,1.4,94.465,-41.8,4.96,5228.1,1
36,41,-0.1,93.2,-42,4.191,5195.8,1
54,26,1.4,94.465,-41.8,4.962,5228.1,1
52,191,-1.8,92.893,-46.2,1.281,5099.1,1
31,37,-1.8,92.893,-46.2,1.281,5099.1,1
38,763,1.1,93.994,-36.4,4.857,5191,1
36,216,-0.1,93.2,-42,4.153,5195.8,1
58,1014,1.4,93.918,-42.7,4.962,5228.1,1
25,127,-1.8,92.893,-46.2,1.291,5099.1,1
70,144,-3.4,92.379,-29.8,0.741,5017.5,1
25,92,1.4,94.465,-41.8,4.961,5228.1,1
34,64,1.4,93.444,-36.1,4.964,5228.1,1
35,102,1.4,93.918,-42.7,4.962,5228.1,1
39,97,1.4,93.918,-42.7,4.962,5228.1,1
31,149,1.4,93.918,-42.7,4.963,5228.1,1
33,406,-1.8,92.843,-50,1.614,5099.1,1
58,144,-1.8,92.893,-46.2,1.264,5099.1,1
37,312,1.4,93.918,-42.7,4.963,5228.1,1
37,286,-1.8,92.893,-46.2,1.313,5099.1,1
56,43,1.1,93.994,-36.4,4.856,5191,1
32,1091,-0.1,93.2,-42,4.191,5195.8,1
52,287,-1.7,94.215,-40.3,0.893,4991.6,1
34,299,1.4,93.444,-36.1,4.963,5228.1,1
31,298,1.4,93.444,-36.1,4.963,5228.1,1
34,264,1.4,93.918,-42.7,4.96,5228.1,1
34,220,1.4,94.465,-41.8,4.961,5228.1,1
35,128,1.4,93.918,-42.7,4.962,5228.1,1
34,106,-1.8,92.893,-46.2,1.291,5099.1,1
47,241,1.4,94.465,-41.8,4.961,5228.1,1
36,14,-1.8,92.893,-46.2,1.281,5099.1,1
49,271,1.4,94.465,-41.8,4.955,5228.1,1
57,160,1.4,93.444,-36.1,4.964,5228.1,1
24,841,-1.8,92.893,-46.2,1.354,5099.1,1
54,171,1.1,93.994,-36.4,4.864,5191,1
51,207,1.4,93.444,-36.1,4.966,5228.1,1
29,245,1.4,93.444,-36.1,4.963,5228.1,1
46,101,1.1,93.994,-36.4,4.86,5191,1
42,101,1.4,93.918,-42.7,4.962,5228.1,1
36,89,-1.8,92.893,-46.2,1.291,5099.1,1
35,115,-0.1,93.2,-42,4.191,5195.8,1
39,658,1.4,94.465,-41.8,4.865,5228.1,1
44,71,-1.8,92.893,-46.2,1.344,5099.1,1
29,247,-1.7,94.215,-40.3,0.84,4991.6,1
34,114,1.4,93.444,-36.1,4.964,5228.1,1
37,188,1.4,93.918,-42.7,4.963,5228.1,1
26,54,-1.8,92.893,-46.2,1.327,5099.1,1
43,93,1.4,93.918,-42.7,4.962,5228.1,1
35,58,1.1,93.994,-36.4,4.859,5191,1
44,312,1.4,94.465,-41.8,4.865,5228.1,1
30,129,1.4,93.444,-36.1,4.963,5228.1,1
25,156,1.1,93.994,-36.4,4.855,5191,1
35,487,1.4,93.918,-42.7,4.961,5228.1,1
45,734,1.1,93.994,-36.4,4.86,5191,1
57,651,1.4,94.465,-41.8,4.959,5228.1,1
33,245,-1.8,92.893,-46.2,1.327,5099.1,1
48,173,1.1,93.994,-36.4,4.858,5191,1
34,95,1.1,93.994,-36.4,4.856,5191,1
28,63,-1.8,93.075,-47.1,1.365,5099.1,1
33,157,-1.8,93.749,-34.6,0.659,5008.7,1
25,595,-2.9,92.963,-40.8,1.26,5076.2,1
50,230,1.4,93.918,-42.7,4.962,5228.1,1
27,195,-1.8,92.893,-46.2,1.25,5099.1,1
49,333,1.4,93.918,-42.7,4.962,5228.1,1
51,132,-1.8,93.075,-47.1,1.365,5099.1,1
45,336,1.1,93.994,-36.4,4.86,5191,1
30,585,-0.1,93.2,-42,4.021,5195.8,1
34,266,1.4,94.465,-41.8,4.961,5228.1,1
24,107,1.4,93.918,-42.7,4.961,5228.1,1
57,300,1.1,93.994,-36.4,4.857,5191,1
35,127,-1.8,93.075,-47.1,1.365,5099.1,1
23,287,-1.8,93.075,-47.1,1.41,5099.1,1
39,607,-1.8,92.893,-46.2,1.266,5099.1,1
48,157,1.4,94.465,-41.8,4.959,5228.1,1
30,107,1.1,93.994,-36.4,4.86,5191,1
31,152,-0.1,93.2,-42,4.153,5195.8,1
32,358,-1.8,93.749,-34.6,0.635,5008.7,1
54,343,1.4,93.444,-36.1,4.964,5228.1,1
26,277,1.1,93.994,-36.4,4.859,5191,1
49,291,-1.8,92.893,-46.2,1.266,5099.1,1
35,288,1.4,93.444,-36.1,4.965,5228.1,1
51,1009,1.1,93.994,-36.4,4.856,5191,1
55,341,1.4,93.444,-36.1,4.964,5228.1,1
55,130,1.1,93.994,-36.4,4.855,5191,1
40,144,-0.1,93.798,-40.4,4.968,5195.8,1
33,205,1.1,93.994,-36.4,4.855,5191,1
38,389,1.4,93.918,-42.7,4.966,5228.1,1
29,630,1.1,93.994,-36.4,4.857,5191,1
52,67,1.4,93.444,-36.1,4.963,5228.1,1
26,1310,1.4,93.918,-42.7,4.963,5228.1,1
27,148,1.1,93.994,-36.4,4.857,5191,1
43,216,-0.1,93.2,-42,4.021,5195.8,1
44,152,-0.1,93.2,-42,4.153,5195.8,1
36,322,1.1,93.994,-36.4,4.856,5191,1
56,429,-3,92.713,-33,0.714,5023.5,1
39,119,-1.8,92.893,-46.2,1.259,5099.1,1
35,194,1.4,94.465,-41.8,4.864,5228.1,1
44,134,-1.7,94.055,-39.8,0.742,4991.6,1
54,500,1.1,93.994,-36.4,4.858,5191,1
35,228,1.4,93.918,-42.7,4.962,5228.1,1
43,121,1.4,93.444,-36.1,4.963,5228.1,1
40,131,1.4,93.918,-42.7,4.963,5228.1,1
46,89,-1.8,92.893,-46.2,1.354,5099.1,1
24,192,-1.7,94.215,-40.3,0.885,4991.6,1
48,96,1.4,93.444,-36.1,4.963,5228.1,1
51,25,1.1,93.994,-36.4,4.864,5191,1
34,484,1.1,93.994,-36.4,4.86,5191,1
30,256,1.4,94.465,-41.8,4.864,5228.1,1
41,369,-1.8,92.893,-46.2,1.291,5099.1,1
34,281,-3.4,92.431,-26.9,0.73,5017.5,1
33,119,-1.8,93.075,-47.1,1.479,5099.1,1
21,102,1.4,93.918,-42.7,4.957,5228.1,1
56,126,1.4,93.918,-42.7,4.968,5228.1,1
46,150,-0.1,93.2,-42,4.076,5195.8,1
38,392,1.1,93.994,-36.4,4.857,5191,1
33,84,1.4,93.918,-42.7,4.962,5228.1,1
35,95,-0.1,93.2,-42,4.153,5195.8,1
38,269,1.4,94.465,-41.8,4.864,5228.1,1
30,138,-2.9,92.963,-40.8,1.268,5076.2,1
57,56,-0.1,93.2,-42,4.021,5195.8,1
36,284,-1.8,92.893,-46.2,1.334,5099.1,1
34,147,1.4,93.444,-36.1,4.966,5228.1,1
50,208,-1.8,93.876,-40,0.682,5008.7,1
46,587,1.4,93.918,-42.7,4.962,5228.1,1
44,75,1.4,94.465,-41.8,4.864,5228.1,1
45,311,-1.8,92.893,-46.2,1.313,5099.1,1
37,118,1.4,93.444,-36.1,4.968,5228.1,1
58,60,1.4,93.444,-36.1,4.964,5228.1,1
44,191,-0.1,93.2,-42,4.076,5195.8,1
48,174,1.4,93.444,-36.1,4.965,5228.1,1
52,127,-1.8,92.893,-46.2,1.354,5099.1,1
59,19,1.4,94.465,-41.8,4.959,5228.1,1
42,160,-2.9,92.963,-40.8,1.26,5076.2,1
31,291,-1.8,93.075,-47.1,1.405,5099.1,1
28,477,-1.8,93.075,-47.1,1.483,5099.1,1
51,155,-1.8,92.893,-46.2,1.291,5099.1,1
51,440,-1.8,92.893,-46.2,1.281,5099.1,1
36,74,1.4,93.918,-42.7,4.968,5228.1,1
50,23,1.4,93.444,-36.1,4.962,5228.1,1
34,34,-0.1,93.2,-42,4.021,5195.8,1
53,21,-0.1,93.2,-42,4.12,5195.8,1
28,472,-1.8,92.893,-46.2,1.291,5099.1,1
48,205,1.1,93.994,-36.4,4.856,5191,1
43,263,1.1,93.994,-36.4,4.855,5191,1
34,92,-1.8,92.893,-46.2,1.334,5099.1,1
37,298,1.1,93.994,-36.4,4.857,5191,1
33,309,-0.1,93.2,-42,4.191,5195.8,1
34,369,1.1,93.994,-36.4,4.858,5191,1
52,472,-0.1,93.2,-42,4.191,5195.8,1
43,744,1.4,94.465,-41.8,4.959,5228.1,1
42,215,1.4,94.465,-41.8,4.864,5228.1,1
45,371,1.4,93.444,-36.1,4.968,5228.1,1
44,413,1.1,93.994,-36.4,4.86,5191,1
41,435,1.4,93.918,-42.7,4.968,5228.1,1
32,276,-0.1,93.2,-42,4.076,5195.8,1
34,290,-3.4,92.379,-29.8,0.773,5017.5,1
32,11,-1.8,92.893,-46.2,1.25,5099.1,1
33,198,1.4,93.444,-36.1,4.962,5228.1,1
25,271,1.4,93.918,-42.7,4.958,5228.1,1
49,204,-1.8,92.893,-46.2,1.281,5099.1,1
34,526,-0.1,93.2,-42,4.021,5195.8,1
47,44,-1.8,92.893,-46.2,1.244,5099.1,1
40,153,1.1,93.994,-36.4,4.86,5191,1
24,210,1.4,93.918,-42.7,4.961,5228.1,1
49,8,-1.8,93.876,-40,0.701,5008.7,1
25,286,-2.9,92.201,-31.4,0.861,5076.2,1
62,443,-3.4,92.649,-30.1,0.714,5017.5,1
55,435,1.1,93.994,-36.4,4.864,5191,1
48,43,-0.1,93.2,-42,4.12,5195.8,1
57,97,-1.8,93.075,-47.1,1.453,5099.1,1
36,74,-1.8,92.893,-46.2,1.299,5099.1,1
46,147,1.1,93.994,-36.4,4.857,5191,1
53,421,-1.8,92.893,-46.2,1.264,5099.1,1
27,747,1.4,93.918,-42.7,4.958,5228.1,1
30,622,-0.1,93.2,-42,4.12,5195.8,1
29,132,-1.8,92.893,-46.2,1.281,5099.1,1
76,258,-3,92.713,-33,0.721,5023.5,1
31,73,1.4,93.444,-36.1,4.963,5228.1,1
31,80,-1.8,92.893,-46.2,1.25,5099.1,1
36,196,-1.8,93.876,-40,0.697,5008.7,1
40,53,-0.1,93.2,-42,4.191,5195.8,1
30,1197,1.4,93.444,-36.1,4.964,5228.1,1
35,76,-0.1,93.2,-42,4.153,5195.8,1
28,325,1.4,94.465,-41.8,4.959,5228.1,1
52,6,-1.1,94.601,-49.5,0.985,4963.6,1
29,206,-1.8,92.893,-46.2,1.313,5099.1,1
32,66,1.4,93.444,-36.1,4.966,5228.1,1
52,728,1.4,93.918,-42.7,4.962,5228.1,1
35,143,-0.1,93.2,-42,4.153,5195.8,1
27,312,1.4,93.918,-42.7,4.958,5228.1,1
54,432,-0.1,93.2,-42,4.153,5195.8,1
24,64,-2.9,92.201,-31.4,0.829,5076.2,1
34,116,-0.1,93.2,-42,4.076,5195.8,1
37,417,-1.8,93.876,-40,0.699,5008.7,1
42,157,1.4,93.444,-36.1,4.964,5228.1,1
48,78,1.4,93.444,-36.1,4.967,5228.1,1
41,128,-1.8,92.893,-46.2,1.334,5099.1,1
53,351,-1.8,93.075,-47.1,1.405,5099.1,1
29,31,1.4,93.918,-42.7,4.962,5228.1,1
31,68,-1.8,92.893,-46.2,1.299,5099.1,1
53,23,1.4,94.465,-41.8,4.959,5228.1,1
35,41,1.1,93.994,-36.4,4.856,5191,1
73,185,-3.4,92.431,-26.9,0.724,5017.5,1
45,29,1.1,93.994,-36.4,4.856,5191,1
32,90,1.4,94.465,-41.8,4.864,5228.1,1
33,141,1.4,94.465,-41.8,4.947,5228.1,1
30,283,-1.8,92.893,-46.2,1.27,5099.1,1
34,167,-1.7,94.055,-39.8,0.761,4991.6,1
50,343,1.4,94.465,-41.8,4.959,5228.1,1
28,445,1.4,94.465,-41.8,4.962,5228.1,1
56,286,1.1,93.994,-36.4,4.859,5191,1
37,96,-2.9,92.963,-40.8,1.262,5076.2,1
42,178,-1.8,93.075,-47.1,1.405,5099.1,1
51,153,-1.8,92.893,-46.2,1.25,5099.1,1
53,334,1.4,93.444,-36.1,4.968,5228.1,1
39,178,1.4,94.465,-41.8,4.865,5228.1,1
24,816,1.1,93.994,-36.4,4.857,5191,1
38,225,1.4,93.918,-42.7,4.963,5228.1,1
47,65,1.1,93.994,-36.4,4.86,5191,1
34,135,-2.9,92.963,-40.8,1.26,5076.2,1
57,616,1.1,93.994,-36.4,4.857,5191,1
29,1318,1.4,94.465,-41.8,4.961,5228.1,1
31,332,1.1,93.994,-36.4,4.857,5191,1
27,431,-1.8,92.893,-46.2,1.259,5099.1,1
53,35,-1.8,92.893,-46.2,1.244,5099.1,1
30,648,-0.1,93.2,-42,4.021,5195.8,1
28,321,1.4,93.918,-42.7,4.962,5228.1,1
38,71,-0.1,93.2,-42,4.12,5195.8,1
52,151,1.1,93.994,-36.4,4.857,5191,1
43,262,1.1,93.994,-36.4,4.857,5191,1
58,28,-0.1,93.2,-42,4.021,5195.8,1
38,48,1.4,94.465,-41.8,4.959,5228.1,1
33,93,-1.8,92.893,-46.2,1.291,5099.1,1
24,326,-1.8,93.075,-47.1,1.479,5099.1,1
31,100,1.1,93.994,-36.4,4.857,5191,1
39,149,-1.8,93.075,-47.1,1.405,5099.1,1
36,97,1.4,93.918,-42.7,4.961,5228.1,1
50,434,-3.4,92.379,-29.8,0.803,5017.5,1
58,103,1.4,93.918,-42.7,4.962,5228.1,1
36,468,1.4,93.918,-42.7,4.962,5228.1,1
34,134,-1.8,92.893,-46.2,1.313,5099.1,1
66,222,-1.7,94.027,-38.3,0.903,4991.6,1
39,102,-0.1,93.2,-42,4.191,5195.8,1
49,75,1.4,93.918,-42.7,4.963,5228.1,1
39,218,1.1,93.994,-36.4,4.857,5191,1
33,95,-1.8,93.075,-47.1,1.405,5099.1,1
56,240,1.1,93.994,-36.4,4.857,5191,1
35,1145,-0.1,93.2,-42,4.076,5195.8,1
51,159,-1.8,92.893,-46.2,1.266,5099.1,1
41,125,-0.1,93.2,-42,4.076,5195.8,1
53,40,-1.8,92.893,-46.2,1.354,5099.1,1
60,107,-1.8,92.893,-46.2,1.327,5099.1,1
38,321,1.1,93.994,-36.4,4.857,5191,1
32,565,1.4,93.918,-42.7,4.962,5228.1,1
45,334,1.1,93.994,-36.4,4.856,5191,1
36,411,1.4,94.465,-41.8,4.961,5228.1,1
47,207,1.1,93.994,-36.4,4.858,5191,1
25,64,1.4,93.918,-42.7,4.96,5228.1,1
37,98,1.1,93.994,-36.4,4.857,5191,1
37,123,-1.8,92.893,-46.2,1.25,5099.1,1
26,11,1.4,93.918,-42.7,4.957,5228.1,1
46,378,-0.1,93.2,-42,4.076,5195.8,1
56,132,1.4,93.918,-42.7,4.962,5228.1,1
48,373,-0.1,93.2,-42,4.153,5195.8,1
32,181,1.1,93.994,-36.4,4.858,5191,1
28,98,1.4,93.918,-42.7,4.962,5228.1,1
54,84,-1.7,94.215,-40.3,0.861,4991.6,1
59,231,1.1,93.994,-36.4,4.856,5191,1
58,128,-1.8,92.893,-46.2,1.299,5099.1,1
22,221,-3.4,92.431,-26.9,0.73,5017.5,1
33,110,-1.1,94.199,-37.5,0.876,4963.6,1
33,58,1.1,93.994,-36.4,4.864,5191,1
34,294,1.1,93.994,-36.4,4.857,5191,1
47,362,1.4,93.444,-36.1,4.964,5228.1,1
37,331,1.4,93.918,-42.7,4.961,5228.1,1
44,85,1.4,93.444,-36.1,4.966,5228.1,1
42,442,-1.8,92.893,-46.2,1.344,5099.1,1
35,100,1.4,94.465,-41.8,4.959,5228.1,1
33,180,-1.8,92.893,-46.2,1.25,5099.1,1
60,89,-1.8,93.075,-47.1,1.405,5099.1,1
45,618,-1.8,93.075,-47.1,1.41,5099.1,1
39,136,1.4,94.465,-41.8,4.967,5228.1,1
55,158,-1.8,93.075,-47.1,1.466,5099.1,1
40,160,1.4,94.465,-41.8,4.958,5228.1,1
28,364,-1.8,92.893,-46.2,1.354,5099.1,1
25,519,1.4,93.918,-42.7,4.96,5228.1,1
51,92,1.4,93.918,-42.7,4.962,5228.1,1
52,115,-0.1,93.2,-42,4.021,5195.8,1
29,87,-1.8,92.893,-46.2,1.334,5099.1,1
51,41,-1.8,92.893,-46.2,1.266,5099.1,1
32,237,1.1,93.994,-36.4,4.857,5191,1
26,471,-3.4,92.379,-29.8,0.809,5017.5,1
56,197,1.1,93.994,-36.4,4.857,5191,1
32,107,1.4,94.465,-41.8,4.866,5228.1,1
31,337,1.4,93.444,-36.1,4.964,5228.1,1
43,336,1.1,93.994,-36.4,4.856,5191,1
42,251,-1.8,93.075,-47.1,1.423,5099.1,1
24,8,-1.8,92.893,-46.2,1.25,5099.1,1
24,103,1.1,93.994,-36.4,4.859,5191,1
28,69,-1.8,93.075,-47.1,1.405,5099.1,1
52,525,-1.8,93.075,-47.1,1.405,5099.1,1
38,137,1.1,93.994,-36.4,4.856,5191,1
56,52,1.4,94.465,-41.8,4.961,5228.1,1
46,153,1.4,94.465,-41.8,4.961,5228.1,1
50,369,1.1,93.994,-36.4,4.857,5191,1
77,152,-1.8,93.876,-40,0.682,5008.7,1
40,154,-0.1,93.2,-42,4.021,5195.8,1
44,150,-1.8,92.893,-46.2,1.281,5099.1,1
46,187,1.4,94.465,-41.8,4.958,5228.1,1
41,13,-1.8,92.893,-46.2,1.25,5099.1,1
32,307,1.4,94.465,-41.8,4.959,5228.1,1
51,339,1.4,94.465,-41.8,4.962,5228.1,1
36,452,1.4,93.444,-36.1,4.965,5228.1,1
31,627,1.4,93.918,-42.7,4.963,5228.1,1
31,177,1.1,93.994,-36.4,4.856,5191,1
33,340,-0.1,93.2,-42,4.076,5195.8,1
43,58,1.1,93.994,-36.4,4.857,5191,1
35,95,1.1,93.994,-36.4,4.857,5191,1
51,283,-1.1,94.767,-50.8,1.049,4963.6,1
61,176,-2.9,92.201,-31.4,0.869,5076.2,1
31,383,1.1,93.994,-36.4,4.857,5191,1
56,1252,1.1,93.994,-36.4,4.859,5191,1
53,348,-1.7,94.055,-39.8,0.754,4991.6,1
37,201,1.4,94.465,-41.8,4.866,5228.1,1
33,432,1.4,94.465,-41.8,4.967,5228.1,1
35,122,1.1,93.994,-36.4,4.858,5191,1
40,291,-0.1,93.2,-42,4.12,5195.8,1
33,51,1.4,93.444,-36.1,4.962,5228.1,1
46,352,1.1,93.994,-36.4,4.86,5191,1
35,370,-1.8,92.893,-46.2,1.327,5099.1,1
34,420,1.4,93.918,-42.7,4.968,5228.1,1
37,139,1.1,93.994,-36.4,4.858,5191,1
47,82,1.4,93.444,-36.1,4.968,5228.1,1
44,73,1.4,93.918,-42.7,4.962,5228.1,1
43,297,1.4,93.918,-42.7,4.957,5228.1,1
32,561,-1.8,92.893,-46.2,1.266,5099.1,1
35,355,1.1,93.994,-36.4,4.857,5191,1
50,95,1.4,93.918,-42.7,4.957,5228.1,1
51,267,1.4,94.465,-41.8,4.865,5228.1,1
28,307,-1.8,92.893,-46.2,1.266,5099.1,1
47,84,1.4,93.444,-36.1,4.964,5228.1,1
39,312,1.4,93.918,-42.7,4.963,5228.1,1
47,106,1.4,93.918,-42.7,4.962,5228.1,1
64,604,-1.1,94.601,-49.5,0.959,4963.6,1
59,362,1.4,93.918,-42.7,4.968,5228.1,1
40,171,-1.8,92.893,-46.2,1.313,5099.1,1
35,60,1.1,93.994,-36.4,4.864,5191,1
31,251,1.1,93.994,-36.4,4.859,5191,1
36,49,1.4,94.465,-41.8,4.961,5228.1,1
33,110,1.4,93.444,-36.1,4.965,5228.1,1
39,187,1.4,93.918,-42.7,4.962,5228.1,1
33,313,1.4,93.444,-36.1,4.963,5228.1,1
40,405,1.1,93.994,-36.4,4.855,5191,1
26,83,1.4,94.465,-41.8,4.864,5228.1,1
40,294,1.1,93.994,-36.4,4.856,5191,1
30,143,1.4,93.444,-36.1,4.965,5228.1,1
41,348,-0.1,93.2,-42,4.076,5195.8,1
53,153,1.1,93.994,-36.4,4.864,5191,1
28,733,1.1,93.994,-36.4,4.86,5191,1
33,720,-1.8,92.893,-46.2,1.313,5099.1,1
33,72,-2.9,92.201,-31.4,0.873,5076.2,1
33,100,1.4,93.444,-36.1,4.963,5228.1,1
41,234,-3.4,92.649,-30.1,0.715,5017.5,1
48,85,-3,92.713,-33,0.717,5023.5,1
40,504,1.4,93.918,-42.7,4.963,5228.1,1
36,172,1.4,93.444,-36.1,4.966,5228.1,1
33,114,-1.8,92.893,-46.2,1.291,5099.1,1
37,227,1.1,93.994,-36.4,4.856,5191,1
34,165,1.4,93.444,-36.1,4.965,5228.1,1
55,80,1.4,93.918,-42.7,4.961,5228.1,1
37,171,-1.8,92.893,-46.2,1.313,5099.1,1
46,143,-1.8,92.893,-46.2,1.244,5099.1,1
29,728,1.4,93.444,-36.1,4.965,5228.1,1
45,301,-1.8,93.075,-47.1,1.405,5099.1,1
43,535,1.1,93.994,-36.4,4.856,5191,1
37,102,-1.8,92.893,-46.2,1.266,5099.1,1
32,78,-1.8,92.843,-50,1.703,5099.1,1
32,64,-0.1,93.2,-42,4.021,5195.8,1
28,252,-2.9,92.963,-40.8,1.281,5076.2,1
38,574,1.4,94.465,-41.8,4.961,5228.1,1
47,1025,-1.8,93.075,-47.1,1.41,5099.1,1
33,136,-1.8,92.893,-46.2,1.281,5099.1,1
53,84,1.4,93.918,-42.7,4.962,5228.1,1
60,11,1.4,93.444,-36.1,4.965,5228.1,1
24,817,-1.7,94.215,-40.3,0.896,4991.6,1
45,216,1.4,94.465,-41.8,4.961,5228.1,1
45,207,-2.9,92.963,-40.8,1.26,5076.2,1
53,76,1.4,93.444,-36.1,4.964,5228.1,1
52,159,-1.8,92.893,-46.2,1.27,5099.1,1
38,151,1.1,93.994,-36.4,4.858,5191,1
55,103,1.4,94.465,-41.8,4.958,5228.1,1
28,187,1.4,93.918,-42.7,4.962,5228.1,1
29,74,1.1,93.994,-36.4,4.857,5191,1
28,184,1.1,93.994,-36.4,4.864,5191,1
57,379,1.4,93.444,-36.1,4.964,5228.1,1
32,210,-1.7,94.215,-40.3,0.846,4991.6,1
31,51,-0.1,93.2,-42,4.076,5195.8,1
46,180,1.4,93.918,-42.7,4.962,5228.1,1
28,147,1.4,93.918,-42.7,4.963,5228.1,1
50,467,1.4,93.444,-36.1,4.967,5228.1,1
52,210,-0.1,93.2,-42,4.12,5195.8,1
42,130,1.4,93.918,-42.7,4.966,5228.1,1
32,280,1.4,93.444,-36.1,4.964,5228.1,1
58,355,1.4,94.465,-41.8,4.866,5228.1,1
45,46,1.4,93.444,-36.1,4.964,5228.1,1
31,126,1.4,93.444,-36.1,4.963,5228.1,1
33,328,-1.8,92.893,-46.2,1.291,5099.1,1
48,154,-1.8,92.893,-46.2,1.281,5099.1,1
25,712,-1.1,94.767,-50.8,1.04,4963.6,1
40,121,-2.9,92.201,-31.4,0.884,5076.2,1
58,652,1.1,93.994,-36.4,4.864,5191,1
26,413,1.4,93.918,-42.7,4.963,5228.1,1
43,524,1.4,93.918,-42.7,4.962,5228.1,1
33,122,-1.8,93.075,-47.1,1.405,5099.1,1
33,787,1.4,93.444,-36.1,4.964,5228.1,1
27,291,-1.8,92.893,-46.2,1.266,5099.1,1
33,109,-1.7,94.027,-38.3,0.898,4991.6,1
33,724,1.1,93.994,-36.4,4.864,5191,1
31,172,-1.8,92.893,-46.2,1.266,5099.1,1
36,125,-1.8,92.893,-46.2,1.334,5099.1,1
73,158,-1.8,93.075,-47.1,1.405,5099.1,1
48,484,1.4,93.918,-42.7,4.962,5228.1,1
31,886,1.4,94.465,-41.8,4.959,5228.1,1
40,16,1.4,93.918,-42.7,4.96,5228.1,1
32,344,1.4,94.465,-41.8,4.961,5228.1,1
34,156,1.4,93.918,-42.7,4.968,5228.1,1
31,108,1.4,94.465,-41.8,4.967,5228.1,1
44,98,1.1,93.994,-36.4,4.859,5191,1
52,412,1.4,93.918,-42.7,4.957,5228.1,1
40,94,1.4,93.444,-36.1,4.964,5228.1,1
29,444,-1.8,92.893,-46.2,1.281,5099.1,1
34,38,1.4,93.444,-36.1,4.964,5228.1,1
41,531,1.4,93.918,-42.7,4.96,5228.1,1
36,174,1.4,94.465,-41.8,4.961,5228.1,1
37,57,1.1,93.994,-36.4,4.858,5191,1
26,203,1.4,94.465,-41.8,4.962,5228.1,1
35,181,-1.8,92.893,-46.2,1.334,5099.1,1
39,846,-1.8,92.893,-46.2,1.354,5099.1,1
31,71,-0.1,93.2,-42,4.153,5195.8,1
29,282,1.1,93.994,-36.4,4.859,5191,1
31,151,-1.8,93.075,-47.1,1.405,5099.1,1
28,82,1.4,93.918,-42.7,4.962,5228.1,1
47,135,1.4,93.444,-36.1,4.967,5228.1,1
57,230,1.4,93.918,-42.7,4.96,5228.1,1
50,93,1.1,93.994,-36.4,4.858,5191,1
36,119,-1.8,92.893,-46.2,1.264,5099.1,1
32,168,1.4,93.444,-36.1,4.965,5228.1,1
37,229,1.4,94.465,-41.8,4.961,5228.1,1
37,282,-1.1,94.767,-50.8,1.05,4963.6,1
33,143,-1.8,92.893,-46.2,1.299,5099.1,1
42,591,1.4,93.918,-42.7,4.962,5228.1,1
33,95,-1.8,92.893,-46.2,1.266,5099.1,1
33,286,1.4,93.918,-42.7,4.963,5228.1,1
34,333,-1.8,93.075,-47.1,1.405,5099.1,1
53,47,1.4,93.444,-36.1,4.963,5228.1,1
45,68,1.4,93.918,-42.7,4.961,5228.1,1
36,54,1.4,94.465,-41.8,4.962,5228.1,1
38,2028,1.4,94.465,-41.8,4.961,5228.1,1
43,303,-1.8,93.075,-47.1,1.483,5099.1,1
38,361,1.4,94.465,-41.8,4.959,5228.1,1
32,65,1.4,93.918,-42.7,4.96,5228.1,1
21,220,-1.8,92.843,-50,1.614,5099.1,1
29,161,1.4,93.918,-42.7,4.962,5228.1,1
52,80,1.1,93.994,-36.4,4.86,5191,1
60,128,-3.4,92.431,-26.9,0.739,5017.5,1
36,1119,-1.8,92.893,-46.2,1.281,5099.1,1
35,466,1.4,94.465,-41.8,4.967,5228.1,1
41,60,1.4,93.918,-42.7,4.961,5228.1,1
56,102,1.1,93.994,-36.4,4.857,5191,1
71,120,-3.4,92.431,-26.9,0.728,5017.5,1
22,161,1.4,93.918,-42.7,4.963,5228.1,1
60,338,-1.1,94.601,-49.5,1,4963.6,1
24,410,1.1,93.994,-36.4,4.855,5191,1
37,279,-1.8,92.893,-46.2,1.313,5099.1,1
51,233,1.4,93.444,-36.1,4.965,5228.1,0
66,210,-1.8,92.893,-46.2,1.259,5099.1,0
40,234,-0.1,93.2,-42,4.021,5195.8,0
58,216,1.4,93.918,-42.7,4.961,5228.1,0
34,904,-1.8,93.075,-47.1,1.405,5099.1,1
57,9,-1.8,92.893,-46.2,1.244,5099.1,0
51,202,1.1,93.994,-36.4,4.855,5191,0
33,663,-1.8,93.876,-40,0.699,5008.7,1
33,167,1.4,93.444,-36.1,4.963,5228.1,0
48,157,1.4,93.918,-42.7,4.962,5228.1,0
36,304,1.4,93.444,-36.1,4.965,5228.1,0
39,354,1.4,93.918,-42.7,4.958,5228.1,0
43,174,1.1,93.994,-36.4,4.857,5191,0
39,412,-1.8,92.893,-46.2,1.327,5099.1,0
54,853,1.1,93.994,-36.4,4.856,5191,0
55,228,-1.8,92.893,-46.2,1.266,5099.1,0
30,228,-0.1,93.2,-42,4.153,5195.8,0
53,262,-1.8,93.369,-34.8,0.654,5008.7,0
55,1469,1.4,94.465,-41.8,4.967,5228.1,1
