age,duration,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
55,384,1.4,93.444,-36.1,4.965,5228.1,0
41,186,1.1,93.994,-36.4,4.857,5191,0
37,423,1.4,93.918,-42.7,4.961,5228.1,0
48,138,1.1,93.994,-36.4,4.856,5191,0
38,103,-0.1,93.2,-42,4.076,5195.8,0
47,69,1.1,93.994,-36.4,4.856,5191,0
41,342,-1.8,92.893,-46.2,1.281,5099.1,0
45,128,1.4,93.444,-36.1,4.964,5228.1,0
28,249,1.4,94.465,-41.8,4.865,5228.1,0
25,59,1.4,93.918,-42.7,4.958,5228.1,0
51,128,1.4,93.918,-42.7,4.962,5228.1,0
33,419,-1.8,93.075,-47.1,1.405,5099.1,0
26,138,-2.9,92.201,-31.4,0.861,5076.2,0
56,106,-1.8,92.893,-46.2,1.264,5099.1,0
22,214,-1.8,93.876,-40,0.699,5008.7,1
38,388,-0.1,93.2,-42,4.12,5195.8,0
31,143,1.4,93.918,-42.7,4.957,5228.1,0
35,16,-1.8,92.893,-46.2,1.266,5099.1,0
43,8,1.4,94.465,-41.8,4.959,5228.1,0
33,599,-1.8,92.893,-46.2,1.244,5099.1,0
32,116,-1.8,93.075,-47.1,1.365,5099.1,0
31,136,1.4,93.918,-42.7,4.963,5228.1,0
49,106,-0.1,93.2,-42,4.076,5195.8,0
29,14,-1.8,92.893,-46.2,1.266,5099.1,0
41,622,-1.8,92.893,-46.2,1.299,5099.1,0
33,211,1.1,93.994,-36.4,4.859,5191,0
27,167,1.4,93.918,-42.7,4.962,5228.1,0
44,248,1.1,93.994,-36.4,4.856,5191,0
40,112,1.4,94.465,-41.8,4.96,5228.1,0
30,89,1.4,94.465,-41.8,4.864,5228.1,0
43,324,1.1,93.994,-36.4,4.856,5191,0
31,487,1.4,93.918,-42.7,4.963,5228.1,1
46,235,1.4,93.444,-36.1,4.963,5228.1,0
27,212,1.4,93.918,-42.7,4.963,5228.1,0
29,71,1.4,94.465,-41.8,4.961,5228.1,0
28,275,-2.9,92.201,-31.4,0.869,5076.2,1
32,83,-1.8,93.075,-47.1,1.453,5099.1,0
51,173,1.4,93.918,-42.7,4.962,5228.1,0
24,240,1.4,93.918,-42.7,4.961,5228.1,0
50,14,1.4,93.444,-36.1,4.965,5228.1,0
43,143,1.4,94.465,-41.8,4.865,5228.1,0
29,391,1.4,93.444,-36.1,4.964,5228.1,0
38,232,-1.8,93.075,-47.1,1.405,5099.1,0
60,200,-1.1,94.199,-37.5,0.876,4963.6,1
30,266,1.4,94.465,-41.8,4.864,5228.1,0
56,116,1.4,93.444,-36.1,4.964,5228.1,0
51,231,-1.8,92.893,-46.2,1.299,5099.1,0
42,361,-2.9,92.469,-33.6,1.029,5076.2,1
55,142,-0.1,93.2,-42,4.021,5195.8,0
37,538,1.4,93.918,-42.7,4.957,5228.1,0
37,574,1.1,93.994,-36.4,4.857,5191,0
26,208,-3.4,92.649,-30.1,0.714,5017.5,1
65,882,-1.1,94.601,-49.5,1.043,4963.6,1
53,23,1.4,93.444,-36.1,4.964,5228.1,0
31,41,-0.1,93.2,-42,4.153,5195.8,0
40,158,-2.9,92.201,-31.4,0.884,5076.2,0
33,153,-0.1,93.2,-42,4.076,5195.8,0
76,347,-3.4,92.649,-30.1,0.715,5017.5,1
33,87,-3.4,92.431,-26.9,0.731,5017.5,0
37,59,1.4,94.465,-41.8,4.864,5228.1,0
42,337,-1.8,92.893,-46.2,1.334,5099.1,0
45,980,-0.1,93.2,-42,4.021,5195.8,1
41,10,-1.8,92.893,-46.2,1.25,5099.1,0
43,377,-1.7,94.215,-40.3,0.861,4991.6,0
28,397,1.1,93.994,-36.4,4.857,5191,0
73,128,-1.8,93.075,-47.1,1.405,5099.1,0
26,124,1.4,93.918,-42.7,4.962,5228.1,0
56,235,1.4,93.444,-36.1,4.966,5228.1,0
27,443,1.4,94.465,-41.8,4.962,5228.1,0
45,834,-0.1,93.2,-42,4.076,5195.8,0
36,127,1.1,93.994,-36.4,4.857,5191,0
51,220,-0.1,93.2,-42,4.021,5195.8,0
51,167,1.1,93.994,-36.4,4.857,5191,0
25,80,-1.8,92.893,-46.2,1.266,5099.1,0
52,205,1.4,93.444,-36.1,4.962,5228.1,0
57,572,1.4,93.918,-42.7,4.957,5228.1,1
55,148,1.4,94.465,-41.8,4.959,5228.1,0
29,112,-1.8,92.893,-46.2,1.244,5099.1,0
33,287,-1.8,92.893,-46.2,1.244,5099.1,0
34,260,1.4,94.465,-41.8,4.961,5228.1,0
45,201,1.4,93.918,-42.7,4.962,5228.1,0
39,163,-0.1,93.2,-42,4.021,5195.8,0
32,765,-1.8,93.075,-47.1,1.435,5099.1,0
53,170,1.1,93.994,-36.4,4.856,5191,0
49,236,-1.8,93.369,-34.8,0.635,5008.7,1
43,298,-0.1,93.2,-42,4.021,5195.8,0
31,188,-1.1,94.767,-50.8,1.05,4963.6,1
24,209,-1.8,93.075,-47.1,1.365,5099.1,1
58,174,1.4,93.918,-42.7,4.962,5228.1,0
32,216,-2.9,92.963,-40.8,1.26,5076.2,0
40,283,-1.8,93.075,-47.1,1.41,5099.1,0
27,84,-1.1,94.601,-49.5,1.029,4963.6,0
48,201,-0.1,93.2,-42,4.12,5195.8,0
37,206,-3,92.713,-33,0.706,5023.5,1
37,912,1.1,93.994,-36.4,4.859,5191,1
58,836,1.1,93.994,-36.4,4.858,5191,0
30,1109,1.1,93.994,-36.4,4.86,5191,1
43,201,1.1,93.994,-36.4,4.856,5191,0
35,81,-1.8,93.075,-47.1,1.405,5099.1,0
55,71,1.4,93.918,-42.7,4.962,5228.1,0
37,178,-1.8,92.893,-46.2,1.25,5099.1,0
32,189,1.4,93.918,-42.7,4.968,5228.1,0
33,661,1.4,93.444,-36.1,4.964,5228.1,0
43,192,-1.8,93.075,-47.1,1.405,5099.1,0
27,82,-1.8,92.893,-46.2,1.244,5099.1,0
34,319,1.1,93.994,-36.4,4.864,5191,0
23,1144,1.1,93.994,-36.4,4.859,5191,0
31,317,-1.7,94.027,-38.3,0.904,4991.6,1
35,93,1.1,93.994,-36.4,4.855,5191,0
30,83,-1.8,92.893,-46.2,1.281,5099.1,0
37,194,1.4,93.918,-42.7,4.962,5228.1,0
28,161,1.1,93.994,-36.4,4.859,5191,0
88,101,-1.8,92.843,-50,1.663,5099.1,1
38,37,-1.8,92.893,-46.2,1.291,5099.1,0
48,172,1.1,93.994,-36.4,4.855,5191,0
28,72,-1.8,92.893,-46.2,1.291,5099.1,0
39,126,-1.8,93.075,-47.1,1.405,5099.1,0
31,537,1.4,93.918,-42.7,4.962,5228.1,1
36,11,1.1,93.994,-36.4,4.855,5191,0
40,88,-1.8,92.893,-46.2,1.334,5099.1,0
27,22,-1.8,92.893,-46.2,1.244,5099.1,0
30,342,1.4,93.918,-42.7,4.96,5228.1,0
72,128,-1.7,94.215,-40.3,0.87,4991.6,0
34,128,-1.8,92.893,-46.2,1.25,5099.1,0
35,207,1.4,93.918,-42.7,4.968,5228.1,0
31,140,-1.8,93.876,-40,0.701,5008.7,0
44,799,1.1,93.994,-36.4,4.858,5191,1
35,178,1.4,94.465,-41.8,4.96,5228.1,0
49,148,1.1,93.994,-36.4,4.856,5191,0
39,232,1.1,93.994,-36.4,4.859,5191,0
33,386,-0.1,93.2,-42,4.076,5195.8,0
19,1161,-1.8,93.075,-47.1,1.405,5099.1,0
29,170,1.4,94.465,-41.8,4.961,5228.1,0
43,329,1.1,93.994,-36.4,4.857,5191,0
38,192,-1.8,92.893,-46.2,1.327,5099.1,0
27,176,1.4,94.465,-41.8,4.865,5228.1,0
42,76,1.4,93.444,-36.1,4.963,5228.1,0
47,437,-1.1,94.601,-49.5,0.972,4963.6,1
46,107,1.4,93.918,-42.7,4.963,5228.1,0
31,83,-0.1,93.2,-42,4.021,5195.8,0
46,723,1.1,93.994,-36.4,4.856,5191,0
30,52,-1.8,92.893,-46.2,1.291,5099.1,0
43,87,-1.8,93.075,-47.1,1.405,5099.1,0
38,452,1.4,93.444,-36.1,4.968,5228.1,0
49,190,1.4,94.465,-41.8,4.967,5228.1,0
32,186,1.4,94.465,-41.8,4.958,5228.1,0
34,127,-1.8,92.893,-46.2,1.281,5099.1,0
39,73,-1.8,93.075,-47.1,1.405,5099.1,0
34,55,1.4,93.444,-36.1,4.965,5228.1,0
45,87,1.4,93.918,-42.7,4.962,5228.1,0
47,140,1.4,94.465,-41.8,4.865,5228.1,0
33,184,-1.8,92.893,-46.2,1.291,5099.1,0
36,1334,-1.1,94.199,-37.5,0.879,4963.6,1
83,112,-3.4,92.649,-30.1,0.716,5017.5,0
27,200,1.4,93.918,-42.7,4.955,5228.1,0
32,188,1.4,94.465,-41.8,4.961,5228.1,0
25,128,1.4,94.465,-41.8,4.866,5228.1,0
39,181,1.1,93.994,-36.4,4.857,5191,0
47,198,1.1,93.994,-36.4,4.856,5191,0
35,117,-2.9,92.201,-31.4,0.859,5076.2,0
76,345,-2.9,92.201,-31.4,0.881,5076.2,1
50,123,-0.1,93.2,-42,4.153,5195.8,0
60,503,-2.9,92.469,-33.6,1.072,5076.2,1
29,289,-2.9,92.201,-31.4,0.881,5076.2,1
28,115,1.4,93.918,-42.7,4.968,5228.1,0
32,78,1.4,93.444,-36.1,4.965,5228.1,0
36,192,-1.8,92.893,-46.2,1.344,5099.1,0
36,100,-2.9,92.201,-31.4,0.881,5076.2,0
39,243,1.1,93.994,-36.4,4.859,5191,0
64,139,-1.8,93.369,-34.8,0.652,5008.7,1
37,188,-1.8,92.893,-46.2,1.291,5099.1,0
28,81,1.4,93.918,-42.7,4.968,5228.1,0
47,903,-1.8,93.075,-47.1,1.415,5099.1,1
49,1467,1.1,93.994,-36.4,4.857,5191,1
37,71,1.4,93.444,-36.1,4.962,5228.1,0
46,67,1.1,93.994,-36.4,4.857,5191,0
77,193,-3.4,92.649,-30.1,0.714,5017.5,1
36,181,-1.8,92.893,-46.2,1.334,5099.1,0
31,101,1.4,93.918,-42.7,4.957,5228.1,0
44,67,1.4,93.444,-36.1,4.965,5228.1,0
49,142,1.1,93.994,-36.4,4.864,5191,0
28,262,-2.9,92.201,-31.4,0.881,5076.2,1
26,261,-1.1,94.601,-49.5,0.959,4963.6,0
31,134,-1.8,92.893,-46.2,1.266,5099.1,0
44,115,1.1,93.994,-36.4,4.855,5191,0
53,62,-0.1,93.2,-42,4.191,5195.8,0
33,169,1.4,93.444,-36.1,4.965,5228.1,0
22,192,-1.8,92.893,-46.2,1.266,5099.1,1
41,396,-1.8,92.843,-50,1.778,5099.1,1
51,124,1.4,94.465,-41.8,4.96,5228.1,0
47,24,1.4,94.465,-41.8,4.961,5228.1,0
29,1389,1.4,93.918,-42.7,4.963,5228.1,0
32,212,-1.8,92.893,-46.2,1.25,5099.1,0
54,80,1.4,94.465,-41.8,4.864,5228.1,0
31,124,-0.1,93.2,-42,4.076,5195.8,0
56,75,1.4,94.465,-41.8,4.959,5228.1,0
45,1092,-3.4,92.431,-26.9,0.724,5017.5,0
53,313,1.4,93.444,-36.1,4.965,5228.1,0
48,216,1.4,93.918,-42.7,4.963,5228.1,0
35,1528,1.4,94.465,-41.8,4.962,5228.1,1
38,111,-1.8,92.893,-46.2,1.266,5099.1,0
42,279,1.1,93.994,-36.4,4.86,5191,0
31,234,-1.8,92.893,-46.2,1.334,5099.1,0
34,114,1.4,93.444,-36.1,4.962,5228.1,0
38,42,-2.9,92.963,-40.8,1.099,5076.2,0
30,418,-0.1,93.2,-42,4.076,5195.8,0
56,222,-1.8,93.075,-47.1,1.405,5099.1,0
42,142,1.4,94.465,-41.8,4.962,5228.1,0
35,138,1.4,94.465,-41.8,4.961,5228.1,0
34,442,-3.4,92.431,-26.9,0.735,5017.5,1
36,246,1.1,93.994,-36.4,4.859,5191,0
40,109,1.4,93.444,-36.1,4.968,5228.1,0
36,100,-3.4,92.379,-29.8,0.773,5017.5,1
42,377,-1.8,92.893,-46.2,1.264,5099.1,1
31,432,-1.8,92.893,-46.2,1.266,5099.1,0
42,295,1.4,93.918,-42.7,4.963,5228.1,0
32,490,1.1,93.994,-36.4,4.86,5191,0
31,7,-1.7,94.215,-40.3,0.889,4991.6,0
44,203,1.1,93.994,-36.4,4.855,5191,0
46,219,1.1,93.994,-36.4,4.859,5191,0
40,77,-1.8,92.893,-46.2,1.313,5099.1,0
59,483,1.4,93.918,-42.7,4.962,5228.1,0
44,100,1.4,93.918,-42.7,4.963,5228.1,0
48,134,1.4,93.444,-36.1,4.966,5228.1,0
48,189,1.4,93.444,-36.1,4.963,5228.1,0
33,367,1.1,93.994,-36.4,4.857,5191,0
34,72,-1.8,92.893,-46.2,1.281,5099.1,0
55,60,1.4,93.444,-36.1,4.962,5228.1,0
34,76,1.4,93.444,-36.1,4.963,5228.1,0
56,119,-1.8,93.749,-34.6,0.642,5008.7,0
42,148,1.4,93.918,-42.7,4.961,5228.1,0
35,385,-1.7,94.055,-39.8,0.761,4991.6,0
34,707,-1.8,93.075,-47.1,1.405,5099.1,0
58,178,-0.1,93.2,-42,4.076,5195.8,0
49,211,1.4,93.444,-36.1,4.965,5228.1,0
41,87,1.4,93.444,-36.1,4.965,5228.1,0
32,547,-0.1,93.2,-42,4.12,5195.8,0
40,54,-2.9,92.963,-40.8,1.244,5076.2,0
41,238,-0.1,93.2,-42,4.191,5195.8,0
28,187,-2.9,92.963,-40.8,1.266,5076.2,0
32,73,1.4,93.444,-36.1,4.965,5228.1,0
57,21,-0.1,93.2,-42,4.7,5195.8,0
46,293,1.4,93.444,-36.1,4.964,5228.1,0
29,94,1.4,93.918,-42.7,4.96,5228.1,0
55,168,1.4,93.918,-42.7,4.96,5228.1,0
33,252,-1.1,94.601,-49.5,0.977,4963.6,1
34,267,1.1,93.994,-36.4,4.857,5191,0
57,106,1.4,93.918,-42.7,4.961,5228.1,0
32,210,-2.9,92.963,-40.8,1.266,5076.2,1
35,66,1.4,93.444,-36.1,4.965,5228.1,0
28,92,-1.8,92.893,-46.2,1.266,5099.1,0
33,110,1.4,93.918,-42.7,4.961,5228.1,0
41,142,-2.9,92.201,-31.4,0.881,5076.2,1
30,237,1.4,93.918,-42.7,4.963,5228.1,0
36,157,1.4,93.918,-42.7,4.963,5228.1,0
31,228,-0.1,93.2,-42,4.076,5195.8,0
41,68,-1.8,93.075,-47.1,1.405,5099.1,0
53,290,-0.1,93.2,-42,4.076,5195.8,0
46,385,-1.8,93.075,-47.1,1.435,5099.1,0
28,189,-1.8,92.893,-46.2,1.266,5099.1,0
51,547,1.4,93.444,-36.1,4.964,5228.1,0
36,668,-1.8,93.075,-47.1,1.41,5099.1,0
34,149,1.4,93.918,-42.7,4.961,5228.1,0
50,350,1.4,93.444,-36.1,4.964,5228.1,0
38,261,-1.8,92.843,-50,1.687,5099.1,1
77,190,-1.1,94.199,-37.5,0.879,4963.6,1
28,178,-1.8,92.893,-46.2,1.291,5099.1,0
29,362,1.1,93.994,-36.4,4.86,5191,0
50,157,-1.8,92.893,-46.2,1.327,5099.1,0
26,448,1.1,93.994,-36.4,4.859,5191,0
35,20,1.1,93.994,-36.4,4.855,5191,0
65,124,-1.8,93.075,-47.1,1.405,5099.1,1
33,15,-1.7,94.055,-39.8,0.727,4991.6,0
56,520,-1.8,92.893,-46.2,1.354,5099.1,0
39,367,1.4,93.918,-42.7,4.962,5228.1,0
36,67,1.4,93.444,-36.1,4.965,5228.1,0
51,263,1.1,93.994,-36.4,4.856,5191,0
32,348,-0.1,93.2,-42,4.191,5195.8,0
36,716,1.4,93.918,-42.7,4.962,5228.1,1
30,153,-1.8,92.893,-46.2,1.244,5099.1,0
36,44,1.4,93.918,-42.7,4.96,5228.1,0
47,213,1.4,93.918,-42.7,4.961,5228.1,0
42,287,1.1,93.994,-36.4,4.856,5191,0
31,511,1.4,93.444,-36.1,4.963,5228.1,0
51,35,-1.8,93.075,-47.1,1.405,5099.1,0
46,325,-1.8,93.075,-47.1,1.445,5099.1,0
33,201,1.1,93.994,-36.4,4.857,5191,0
33,207,-1.8,93.075,-47.1,1.405,5099.1,0
39,307,1.4,93.444,-36.1,4.968,5228.1,0
39,690,1.4,93.918,-42.7,4.96,5228.1,0
36,1590,1.1,93.994,-36.4,4.857,5191,0
46,135,1.1,93.994,-36.4,4.857,5191,0
36,293,-1.8,92.893,-46.2,1.313,5099.1,0
29,58,1.4,93.444,-36.1,4.963,5228.1,0
41,266,1.1,93.994,-36.4,4.857,5191,0
31,259,-1.8,92.893,-46.2,1.266,5099.1,0
53,137,-0.1,93.2,-42,4.12,5195.8,0
41,160,-2.9,92.963,-40.8,1.262,5076.2,1
42,42,-1.8,93.075,-47.1,1.405,5099.1,0
41,117,1.4,93.444,-36.1,4.963,5228.1,0
53,503,1.4,93.918,-42.7,4.957,5228.1,0
37,56,1.1,93.994,-36.4,4.856,5191,0
33,277,-1.8,92.893,-46.2,1.291,5099.1,0
52,60,1.4,94.465,-41.8,4.866,5228.1,0
34,15,-1.8,92.893,-46.2,1.25,5099.1,0
39,404,1.4,93.918,-42.7,4.968,5228.1,0
38,606,-1.8,92.893,-46.2,1.334,5099.1,1
32,209,-1.8,92.893,-46.2,1.291,5099.1,0
77,318,-1.8,93.876,-40,0.684,5008.7,0
45,246,1.1,93.994,-36.4,4.856,5191,0
35,427,1.1,93.994,-36.4,4.859,5191,0
23,56,-1.8,93.075,-47.1,1.384,5099.1,0
30,93,-2.9,92.963,-40.8,1.266,5076.2,0
47,549,1.4,93.444,-36.1,4.965,5228.1,0
47,133,1.1,93.994,-36.4,4.856,5191,0
37,332,1.1,93.994,-36.4,4.857,5191,0
26,204,1.1,93.994,-36.4,4.864,5191,0
36,153,-2.9,92.201,-31.4,0.884,5076.2,0
41,173,1.4,93.444,-36.1,4.963,5228.1,0
25,189,1.4,93.918,-42.7,4.963,5228.1,0
33,120,1.1,93.994,-36.4,4.857,5191,0
53,232,1.1,93.994,-36.4,4.858,5191,0
29,747,-1.8,92.893,-46.2,1.281,5099.1,1
57,230,-2.9,92.963,-40.8,1.26,5076.2,0
29,81,1.4,94.465,-41.8,4.864,5228.1,0
30,253,-1.8,92.893,-46.2,1.25,5099.1,0
30,19,1.4,94.465,-41.8,4.961,5228.1,0
42,20,-0.1,93.2,-42,4.12,5195.8,0
84,666,-1.7,94.215,-40.3,0.893,4991.6,1
51,162,1.1,93.994,-36.4,4.86,5191,0
37,401,-1.8,93.075,-47.1,1.405,5099.1,0
56,529,-1.8,93.075,-47.1,1.405,5099.1,0
34,121,1.4,94.465,-41.8,4.864,5228.1,0
39,108,1.4,93.444,-36.1,4.966,5228.1,0
56,67,-0.1,93.2,-42,4.076,5195.8,0
40,157,-2.9,92.963,-40.8,1.26,5076.2,0
34,66,1.1,93.994,-36.4,4.864,5191,0
34,24,-1.8,93.876,-40,0.699,5008.7,0
32,84,-0.1,93.2,-42,4.021,5195.8,0
59,242,-1.8,92.893,-46.2,1.291,5099.1,0
64,157,-1.8,93.075,-47.1,1.405,5099.1,1
43,133,1.4,94.465,-41.8,4.866,5228.1,0
25,104,1.1,93.994,-36.4,4.857,5191,0
24,288,-1.7,94.055,-39.8,0.727,4991.6,1
28,267,1.1,93.994,-36.4,4.858,5191,0
34,46,1.4,94.465,-41.8,4.864,5228.1,0
35,66,-1.8,93.075,-47.1,1.453,5099.1,0
48,1112,-1.8,93.075,-47.1,1.405,5099.1,1
49,139,1.1,93.994,-36.4,4.858,5191,0
33,141,1.4,93.918,-42.7,4.962,5228.1,0
31,224,-1.7,94.027,-38.3,0.899,4991.6,0
33,18,-1.8,93.075,-47.1,1.405,5099.1,0
34,242,-1.8,92.893,-46.2,1.27,5099.1,1
33,1342,1.4,93.918,-42.7,4.96,5228.1,1
30,385,1.4,93.444,-36.1,4.963,5228.1,0
25,415,-1.8,92.893,-46.2,1.266,5099.1,0
51,626,-3.4,92.431,-26.9,0.737,5017.5,0
40,480,1.4,93.918,-42.7,4.962,5228.1,0
43,366,1.1,93.994,-36.4,4.857,5191,0
30,83,1.4,94.465,-41.8,4.864,5228.1,0
31,582,1.1,93.994,-36.4,4.859,5191,0
30,163,1.4,94.465,-41.8,4.96,5228.1,0
40,130,-3.4,92.649,-30.1,0.714,5017.5,1
42,51,1.4,93.444,-36.1,4.968,5228.1,0
45,21,1.4,93.918,-42.7,4.961,5228.1,0
29,626,1.4,93.444,-36.1,4.967,5228.1,0
32,990,1.4,93.918,-42.7,4.962,5228.1,1
33,820,1.4,93.918,-42.7,4.961,5228.1,1
33,485,1.1,93.994,-36.4,4.856,5191,0
48,9,1.4,94.465,-41.8,4.959,5228.1,0
41,161,1.4,93.918,-42.7,4.962,5228.1,0
34,86,-1.8,93.075,-47.1,1.423,5099.1,0
40,151,-1.8,93.075,-47.1,1.479,5099.1,0
47,138,1.4,93.918,-42.7,4.962,5228.1,0
44,126,1.1,93.994,-36.4,4.86,5191,0
40,105,1.4,94.465,-41.8,4.959,5228.1,0
49,429,1.4,94.465,-41.8,4.962,5228.1,0
41,5,1.4,93.918,-42.7,4.968,5228.1,0
41,139,1.4,94.465,-41.8,4.958,5228.1,0
29,487,-1.8,92.893,-46.2,1.244,5099.1,1
52,51,-1.8,92.893,-46.2,1.244,5099.1,0
53,122,1.4,94.465,-41.8,4.967,5228.1,0
56,84,1.4,93.918,-42.7,4.962,5228.1,0
57,161,-2.9,92.963,-40.8,1.266,5076.2,0
48,64,1.4,93.444,-36.1,4.965,5228.1,0
39,213,1.4,94.465,-41.8,4.961,5228.1,0
46,31,1.4,93.918,-42.7,4.96,5228.1,0
35,255,-1.8,92.893,-46.2,1.291,5099.1,0
38,98,1.4,94.465,-41.8,4.961,5228.1,0
37,195,-2.9,92.963,-40.8,1.266,5076.2,0
33,212,1.4,93.444,-36.1,4.963,5228.1,0
30,111,1.4,93.444,-36.1,4.963,5228.1,0
35,180,1.4,94.465,-41.8,4.864,5228.1,0
40,333,-1.8,92.893,-46.2,1.266,5099.1,0
37,290,-1.8,92.893,-46.2,1.327,5099.1,0
29,161,-0.1,93.2,-42,4.12,5195.8,0
58,224,1.4,93.918,-42.7,4.963,5228.1,0
42,166,1.4,94.465,-41.8,4.864,5228.1,0
46,133,1.4,93.444,-36.1,4.963,5228.1,0
42,68,1.4,93.444,-36.1,4.967,5228.1,0
50,100,1.1,93.994,-36.4,4.856,5191,0
34,285,1.4,93.918,-42.7,4.957,5228.1,0
39,231,1.4,94.465,-41.8,4.864,5228.1,0
44,165,1.4,94.465,-41.8,4.947,5228.1,0
25,433,1.4,94.465,-41.8,4.864,5228.1,0
30,13,-0.1,93.2,-42,4.021,5195.8,0
48,79,-1.8,92.893,-46.2,1.334,5099.1,0
26,126,1.1,93.994,-36.4,4.857,5191,0
32,230,1.1,93.994,-36.4,4.857,5191,0
25,643,-3.4,92.649,-30.1,0.714,5017.5,0
32,240,-1.8,92.893,-46.2,1.281,5099.1,0
24,64,1.1,93.994,-36.4,4.855,5191,0
29,423,1.1,93.994,-36.4,4.855,5191,0
31,81,1.1,93.994,-36.4,4.857,5191,0
28,134,-1.8,92.893,-46.2,1.354,5099.1,0
31,88,1.4,93.918,-42.7,4.96,5228.1,0
50,59,-0.1,93.2,-42,4.076,5195.8,0
49,42,1.4,93.918,-42.7,4.962,5228.1,0
31,303,-1.8,92.893,-46.2,1.266,5099.1,0
27,103,-2.9,92.201,-31.4,0.873,5076.2,0
55,108,-0.1,93.2,-42,4.12,5195.8,0
39,181,1.1,93.994,-36.4,4.856,5191,0
37,43,1.4,94.465,-41.8,4.959,5228.1,0
49,592,1.4,93.918,-42.7,4.957,5228.1,0
50,414,1.4,94.465,-41.8,4.967,5228.1,0
26,115,1.4,93.918,-42.7,4.957,5228.1,0
49,152,-1.8,92.893,-46.2,1.259,5099.1,0
48,159,-1.8,93.749,-34.6,0.646,5008.7,1
42,184,-0.1,93.2,-42,4.021,5195.8,0
26,260,1.4,93.918,-42.7,4.962,5228.1,0
42,88,1.4,93.444,-36.1,4.964,5228.1,0
43,141,-1.8,92.893,-46.2,1.25,5099.1,0
39,353,1.4,93.918,-42.7,4.96,5228.1,0
43,104,1.4,94.465,-41.8,4.961,5228.1,0
47,167,1.4,93.444,-36.1,4.964,5228.1,0
52,351,1.4,93.444,-36.1,4.963,5228.1,0
37,68,-0.1,93.2,-42,4.021,5195.8,0
43,35,1.1,93.994,-36.4,4.856,5191,0
46,94,1.1,93.994,-36.4,4.857,5191,0
48,72,1.4,93.918,-42.7,4.963,5228.1,0
31,82,1.4,93.918,-42.7,4.961,5228.1,0
45,572,1.1,93.994,-36.4,4.858,5191,0
47,247,1.1,93.994,-36.4,4.857,5191,0
43,24,1.4,93.918,-42.7,4.961,5228.1,0
32,58,-0.1,93.2,-42,4.12,5195.8,0
34,42,1.4,94.465,-41.8,4.959,5228.1,0
70,91,-1.8,92.843,-50,1.538,5099.1,0
39,152,1.4,94.465,-41.8,4.961,5228.1,0
36,142,1.1,93.994,-36.4,4.857,5191,0
25,1243,1.4,94.465,-41.8,4.958,5228.1,1
40,181,-0.1,93.2,-42,4.153,5195.8,0
43,1242,1.4,93.918,-42.7,4.963,5228.1,0
40,32,1.1,93.994,-36.4,4.858,5191,0
48,137,1.4,93.444,-36.1,4.968,5228.1,0
58,477,-0.1,93.2,-42,4.076,5195.8,1
38,252,1.1,93.994,-36.4,4.856,5191,0
45,133,1.1,93.994,-36.4,4.858,5191,0
62,595,-3.4,92.379,-29.8,0.781,5017.5,0
34,157,-1.8,93.075,-47.1,1.405,5099.1,0
24,66,-1.8,92.893,-46.2,1.281,5099.1,0
56,83,1.4,93.444,-36.1,4.964,5228.1,0
58,437,1.1,93.994,-36.4,4.856,5191,0
41,150,-1.8,92.893,-46.2,1.344,5099.1,0
29,68,-1.8,92.893,-46.2,1.244,5099.1,0
30,167,-1.8,92.893,-46.2,1.291,5099.1,0
32,128,1.4,93.444,-36.1,4.963,5228.1,0
31,96,1.4,93.444,-36.1,4.962,5228.1,0
58,308,-0.1,93.2,-42,4.076,5195.8,0
36,274,-1.8,93.075,-47.1,1.41,5099.1,0
29,29,1.4,94.465,-41.8,4.967,5228.1,0
40,259,1.4,93.918,-42.7,4.961,5228.1,0
30,136,1.4,93.918,-42.7,4.962,5228.1,0
39,364,-1.8,92.893,-46.2,1.25,5099.1,0
50,78,-2.9,92.963,-40.8,1.26,5076.2,0
18,110,-1.8,93.876,-40,0.672,5008.7,0
35,272,1.1,93.994,-36.4,4.864,5191,0
42,388,1.4,93.918,-42.7,4.962,5228.1,0
47,132,-2.9,92.963,-40.8,1.262,5076.2,0
47,107,-0.1,93.2,-42,4.021,5195.8,0
26,442,1.4,93.918,-42.7,4.962,5228.1,0
40,373,-0.1,93.2,-42,4.076,5195.8,0
45,100,1.4,94.465,-41.8,4.866,5228.1,0
60,143,-1.7,94.027,-38.3,0.896,4991.6,0
23,78,-1.8,92.893,-46.2,1.281,5099.1,0
37,95,-1.8,92.893,-46.2,1.27,5099.1,0
29,263,-2.9,92.963,-40.8,1.266,5076.2,1
31,175,-1.8,93.876,-40,0.697,5008.7,1
35,126,-3.4,92.431,-26.9,0.74,5017.5,0
38,63,-1.8,92.843,-50,1.757,5099.1,1
59,237,-1.8,92.843,-50,1.51,5099.1,1
59,292,1.4,93.444,-36.1,4.967,5228.1,0
47,125,1.1,93.994,-36.4,4.859,5191,0
49,30,-0.1,93.2,-42,4.076,5195.8,0
41,184,-0.1,93.2,-42,4.191,5195.8,0
36,109,1.4,93.918,-42.7,4.963,5228.1,0
35,38,1.4,93.444,-36.1,4.964,5228.1,0
41,369,-0.1,93.2,-42,4.12,5195.8,0
45,262,1.4,93.444,-36.1,4.965,5228.1,0
42,179,-3,92.713,-33,0.715,5023.5,1
32,68,1.4,94.465,-41.8,4.96,5228.1,0
